"","GEOID10","GEOID","District","total_population"
"2325",260750064022,260750064022,22,564
"2326",260590506002,260590506002,10,1387
"2327",260750052001,260750052001,22,1143
"2328",260450212021,260450212021,3,1881
"2329",260450213011,260450213011,27,1339
"2330",260750055002,260750055002,3,1162
"2331",260750067011,260750067011,3,1413
"2332",260750001003,260750001003,22,708
"2333",260750005001,260750005001,3,1617
"2334",260750002004,260750002004,22,579
"2335",260750056001,260750056001,22,1214
"2336",260650061002,260650061002,3,1177
"2337",260750067012,260750067012,3,1456
"2338",260750060002,260750060002,8,549
"2339",260750067023,260750067023,3,947
"2340",260750067022,260750067022,3,1086
"2341",260450203021,260450203021,27,1812
"2342",260450214011,260450214011,27,1641
"2343",260450202012,260450202012,3,1401
"2344",260450201011,260450201011,36,973
"2345",260450214012,260450214012,3,1001
"2346",260450201012,260450201012,36,1953
"2347",260450214022,260450214022,3,1203
"2348",260650036012,260650036012,36,1184
"2349",260650034001,260650034001,36,933
"2350",260370101081,260370101081,36,1577
"2351",260650068001,260650068001,36,1690
"2352",260650027003,260650027003,36,751
"2353",260650067001,260650067001,36,735
"2354",260650066002,260650066002,36,740
"2355",260370102031,260370102031,36,485
"2356",260650008003,260650008003,36,579
"2357",260650012003,260650012003,36,822
"2358",260650065002,260650065002,36,862
"2359",260650054023,260650054023,3,1481
"2360",260650055021,260650055021,3,1520
"2361",260650029012,260650029012,36,2108
"2362",260650040002,260650040002,36,642
"2363",260650040005,260650040005,36,819
"2364",260650044033,260650044033,36,0
"2365",260650038023,260650038023,36,1672
"2366",260370112001,260370112001,36,526
"2367",260650063012,260650063012,3,764
"2368",260650063022,260650063022,3,1717
"2369",260370111043,260370111043,36,2454
"2370",260650049024,260650049024,36,1084
"2371",260650050015,260650050015,36,1002
"2372",260650063021,260650063021,3,2500
"2373",260370106002,260370106002,23,1278
"2374",260370109011,260370109011,36,1206
"2375",260570009002,260570009002,26,696
"2376",261450125001,261450125001,26,939
"2377",260570006001,260570006001,23,935
"2378",260570006004,260570006004,23,604
"2379",260730009003,260730009003,23,938
"2380",260570002001,260570002001,23,1223
"2381",260570003001,260570003001,5,1159
"2382",261112914002,261112914002,5,937
"2383",261112913001,261112913001,26,1657
"2384",260739402004,260739402004,23,1853
"2385",261112916023,261112916023,5,1042
"2386",260510005002,260510005002,5,795
"2387",261112912002,261112912002,5,1246
"2388",260510003001,260510003001,5,1332
"2389",261439711002,261439711002,35,708
"2390",260399603001,260399603001,35,1247
"2391",261379501001,261379501001,29,1676
"2392",260319606001,260319606001,29,603
"2393",260319608002,260319608002,29,946
"2394",260319605002,260319605002,29,1222
"2395",260319608003,260319608003,29,1597
"2396",260319604001,260319604001,29,771
"2397",260319607002,260319607002,29,907
"2398",260979504001,260979504001,29,960
"2399",260319601003,260319601003,20,1198
"2400",260319603001,260319603001,29,1167
"2401",260979501002,260979501002,29,630
"2402",260339709002,260339709002,29,2593
"2403",260339705001,260339705001,29,619
"2404",260339702001,260339702001,29,1181
"2405",260910612001,260910612001,10,955
"2406",260910622002,260910622002,8,1097
"2407",260910621002,260910621002,8,872
"2408",260910621003,260910621003,10,597
"2409",260910603023,260910603023,10,1290
"2410",260750068041,260750068041,8,1306
"2411",260910617002,260910617002,10,1469
"2412",260910614004,260910614004,10,819
"2413",260910613021,260910613021,10,1032
"2414",260910614001,260910614001,8,1184
"2415",260910616003,260910616003,10,1045
"2416",260910607002,260910607002,8,1862
"2417",260750068013,260750068013,3,770
"2418",261614462001,261614462001,8,1481
"2419",260937336022,260937336022,6,1910
"2420",261614440004,261614440004,8,2639
"2421",260937425001,260937425001,11,956
"2422",260937425002,260937425002,11,1273
"2423",261614540002,261614540002,8,4265
"2424",260937427002,260937427002,11,1575
"2425",261614560001,261614560001,8,2975
"2426",260937422021,260937422021,11,1363
"2427",261550315004,261550315004,3,1923
"2428",260650059004,260650059004,3,1714
"2429",260937251003,260937251003,11,1387
"2430",260937121011,260937121011,11,3110
"2431",260490130012,260490130012,26,917
"2432",260490130022,260490130022,11,1382
"2433",260937422012,260937422012,11,1478
"2434",261550314013,261550314013,26,1302
"2435",261450127001,261450127001,26,773
"2436",261550316001,261550316001,26,804
"2437",261550317003,261550317003,26,1298
"2438",261550301001,261550301001,26,1184
"2439",261550318003,261550318003,26,1662
"2440",261550301005,261550301005,26,1560
"2441",261450130002,261450130002,12,1993
"2442",260490127032,260490127032,1,1267
"2443",261450130003,261450130003,12,1102
"2444",260490106101,260490106101,1,573
"2445",260490106031,260490106031,1,1356
"2446",260490106033,260490106033,1,981
"2447",260490127041,260490127041,1,1131
"2448",261450121002,261450121002,5,1226
"2449",261450119022,261450119022,26,1344
"2450",261450120031,261450120031,26,1296
"2451",261450120012,261450120012,26,885
"2452",261450120021,261450120021,26,2294
"2453",261450103022,261450103022,5,3082
"2454",261450105011,261450105011,5,730
"2455",261450104025,261450104025,5,1271
"2456",261450105013,261450105013,5,786
"2457",261450104022,261450104022,5,760
"2458",261450021003,261450021003,5,1104
"2459",261450015004,261450015004,26,795
"2460",261450015002,261450015002,5,776
"2461",261450015003,261450015003,5,1485
"2462",261450013002,261450013002,26,900
"2463",261450016002,261450016002,5,784
"2464",261450118001,261450118001,26,1216
"2465",261450118002,261450118002,12,1022
"2466",261450010001,261450010001,26,530
"2467",261450008001,261450008001,26,454
"2468",261450002002,261450002002,26,405
"2469",261450110003,261450110003,26,1956
"2470",261450110002,261450110002,5,904
"2471",260172854001,260172854001,26,778
"2472",261450110001,261450110001,26,842
"2473",260172853003,260172853003,26,535
"2474",261450117011,261450117011,26,1618
"2475",261112901002,261112901002,5,1252
"2476",261112902004,261112902004,5,686
"2477",261112907002,261112907002,5,989
"2478",261112911021,261112911021,5,2949
"2479",260172856005,260172856005,26,1253
"2480",260172861002,260172861002,5,887
"2481",260172863001,260172863001,5,1724
"2482",260172866005,260172866005,5,451
"2483",260172808002,260172808002,26,1150
"2484",260172806002,260172806002,26,1078
"2485",260172803001,260172803001,5,1305
"2486",260172804002,260172804002,5,375
"2487",260172804001,260172804001,5,789
"2488",260172805004,260172805004,5,361
"2489",260172813001,260172813001,5,766
"2490",260172805002,260172805002,5,909
"2491",260179900000,260179900000,29,0
"2492",260119703002,260119703002,5,856
"2493",261299504002,261299504002,35,874
"2494",261359704001,261359704001,35,777
"2495",261419503001,261419503001,29,655
"2496",260339901000,260339901000,29,0
"2497",261158329004,261158329004,10,1404
"2498",261158338001,261158338001,10,884
"2499",261158326002,261158326002,10,1429
"2500",261158337004,261158337004,10,763
"2501",261158325003,261158325003,10,1091
"2502",261614158001,261614158001,6,1440
"2503",261614211002,261614211002,8,683
"2504",261614222003,261614222003,8,1639
"2505",261158329002,261158329002,8,996
"2506",261158308002,261158308002,8,1701
"2507",261614127002,261614127002,8,2086
"2508",261614134011,261614134011,38,4610
"2509",261158328001,261158328001,10,1469
"2510",261635883003,261635883003,38,2680
"2511",261158323005,261158323005,10,573
"2512",261158324002,261158324002,10,707
"2513",261158321001,261158321001,10,1394
"2514",261635904002,261635904002,8,1814
"2515",261158311002,261158311002,8,1643
"2516",261158318001,261158318001,10,1037
"2517",261635862004,261635862004,38,1449
"2518",261635905001,261635905001,38,1545
"2519",261614042002,261614042002,6,1105
"2520",261614034001,261614034001,6,1020
"2521",260937444001,260937444001,3,1043
"2522",261614034003,261614034003,6,770
"2523",261614021001,261614021001,6,781
"2524",261614004003,261614004003,6,1279
"2525",260937408003,260937408003,11,1008
"2526",261614046001,261614046001,6,1966
"2527",261614052002,261614052002,6,697
"2528",261614055001,261614055001,6,874
"2529",261614054003,261614054003,6,762
"2530",261614055002,261614055002,6,1399
"2531",261614142001,261614142001,6,960
"2532",260937442001,260937442001,11,1154
"2533",261614660001,261614660001,21,2490
"2534",261614060001,261614060001,21,1278
"2535",261614060002,261614060002,6,2154
"2536",261251394002,261251394002,11,2583
"2537",261614102001,261614102001,6,1451
"2538",261614108002,261614108002,6,1066
"2539",261614076001,261614076001,6,3034
"2540",261614117002,261614117002,8,690
"2541",261614123001,261614123001,6,1139
"2542",261635644012,261635644012,21,1241
"2543",261251361023,261251361023,34,326
"2544",261251349001,261251349001,34,839
"2545",261635624002,261635624002,21,1857
"2546",261635635003,261635635003,6,1167
"2547",261635645022,261635645022,33,1953
"2548",261251363004,261251363004,34,1192
"2549",261635634002,261635634002,33,1030
"2550",261635601001,261635601001,34,1075
"2551",261251361011,261251361011,34,2288
"2552",261251363002,261251363002,34,1241
"2553",261635626001,261635626001,21,1094
"2554",261635602002,261635602002,34,732
"2555",261635648002,261635648002,8,2882
"2556",261635616001,261635616001,21,1186
"2557",261635647002,261635647002,33,2571
"2558",261251348002,261251348002,34,875
"2559",261251368001,261251368001,34,2489
"2560",261635629002,261635629002,33,1112
"2561",261251678003,261251678003,34,1949
"2562",261635565001,261635565001,21,2152
"2563",261635576001,261635576001,21,1287
