"","GEOID10","GEOID","District","total_population"
"795",261635071001,261635071001,67,183
"796",261635068004,261635068004,67,415
"797",261635071004,261635071004,67,574
"798",261635202002,261635202002,11,1513
"799",260992636004,260992636004,67,507
"800",261635204001,261635204001,11,2298
"801",261635521003,261635521003,39,983
"802",260992634004,260992634004,67,394
"803",261635069001,261635069001,67,687
"804",261635105002,261635105002,39,1953
"805",261635520002,261635520002,39,1289
"806",261635528005,261635528005,80,1485
"807",261635175001,261635175001,80,863
"808",261635207001,261635207001,11,1089
"809",261635175003,261635175003,11,549
"810",260992606002,260992606002,12,896
"811",260992622002,260992622002,65,1353
"812",260992625004,260992625004,67,1484
"813",260992625003,260992625003,65,747
"814",261635524001,261635524001,39,1057
"815",261635184001,261635184001,11,171
"816",261635106001,261635106001,39,681
"817",261635189001,261635189001,80,1869
"818",261635170001,261635170001,11,3359
"819",260992632001,260992632001,65,962
"820",260992680005,260992680005,65,1057
"821",260992318002,260992318002,7,1326
"822",260992620001,260992620001,7,792
"823",260992684002,260992684002,65,596
"824",260992639002,260992639002,65,876
"825",260992640001,260992640001,67,717
"826",261635055002,261635055002,11,484
"827",260992319001,260992319001,7,1918
"828",261635052001,261635052001,67,1025
"829",261635145002,261635145002,39,640
"830",261635054001,261635054001,39,724
"831",261635054004,261635054004,39,686
"832",260992602002,260992602002,94,956
"833",260992627002,260992627002,65,1466
"834",260992683003,260992683003,65,703
"835",261635035002,261635035002,65,486
"836",260992321003,260992321003,7,872
"837",260992642003,260992642003,94,735
"838",261635139001,261635139001,39,723
"839",260992642001,260992642001,94,1334
"840",260992642002,260992642002,94,916
"841",261635005004,261635005004,39,144
"842",260992600001,260992600001,94,1088
"843",261635031001,261635031001,65,1369
"844",260992629003,260992629003,94,713
"845",261635122001,261635122001,39,1030
"846",261635003003,261635003003,106,332
"847",261635002004,261635002004,65,828
"848",261635121002,261635121002,106,731
"849",260992589002,260992589002,94,578
"850",261635121004,261635121004,39,366
"851",260992542002,260992542002,7,1175
"852",261635011003,261635011003,39,356
"853",261635011002,261635011002,106,374
"854",260992542001,260992542001,7,658
"855",260992587001,260992587001,94,769
"856",261635001001,261635001001,106,1084
"857",260992553004,260992553004,94,574
"858",261635007001,261635007001,106,1022
"859",260992553003,260992553003,94,840
"860",261635019002,261635019002,82,538
"861",260992552002,260992552002,94,3104
"862",260992556001,260992556001,94,699
"863",261635015005,261635015005,106,1763
"864",260992553001,260992553001,94,737
"865",261635515001,261635515001,106,1137
"866",261635016001,261635016001,106,1289
"867",260992558002,260992558002,94,521
"868",260992518004,260992518004,106,1146
"869",260992565001,260992565001,103,787
"870",261635507003,261635507003,106,633
"871",261635507004,261635507004,106,574
"872",261635505002,261635505002,106,1371
"873",260992417003,260992417003,103,1770
"874",260992517003,260992517003,94,563
"875",261635507002,261635507002,106,768
"876",261635511002,261635511002,106,1102
"877",261251446004,261251446004,91,823
"878",261251454004,261251454004,36,744
"879",261251560003,261251560003,75,454
"880",261251563001,261251563001,75,1091
"881",261251416004,261251416004,36,816
"882",261251283002,261251283002,47,1677
"883",261251427002,261251427002,36,786
"884",261251502002,261251502002,75,772
"885",261251506001,261251506001,75,917
"886",261251427003,261251427003,91,763
"887",261251414001,261251414001,91,975
"888",261251501002,261251501002,36,1211
"889",261251422004,261251422004,36,588
"890",261251217003,261251217003,69,1009
"891",261251415001,261251415001,47,2143
"892",261251284003,261251284003,47,560
"893",261251520001,261251520001,36,1350
"894",261251520002,261251520002,36,1083
"895",261251504002,261251504002,47,1733
"896",261251210002,261251210002,69,2720
"897",261251401001,261251401001,47,1224
"898",261251408003,261251408003,90,1710
"899",261251966001,261251966001,47,2180
"900",261251943001,261251943001,37,2602
"901",261251924003,261251924003,37,1458
"902",261251942001,261251942001,37,753
"903",261251203002,261251203002,69,1740
"904",261251931003,261251931003,37,749
"905",261251920003,261251920003,37,1829
"906",261251912004,261251912004,79,1064
"907",261251940002,261251940002,37,2028
"908",261251960003,261251960003,22,1530
"909",261251902001,261251902001,25,2715
"910",261251912003,261251912003,79,1324
"911",261251936002,261251936002,37,1256
"912",261251937003,261251937003,37,1195
"913",260992306012,260992306012,22,3365
"914",260992254001,260992254001,79,3108
"915",260992314003,260992314003,70,1967
"916",260992257013,260992257013,22,2691
"917",260992314001,260992314001,70,1898
"918",260992252002,260992252002,79,1067
"919",260992281002,260992281002,7,806
"920",260992145001,260992145001,25,797
"921",260992145003,260992145003,25,3024
"922",260992251001,260992251001,79,1577
"923",260992150002,260992150002,25,1948
"924",260992304002,260992304002,22,851
"925",260992312003,260992312003,7,1467
"926",260992140003,260992140003,25,848
"927",260992303003,260992303003,22,1685
"928",260992310002,260992310002,22,954
"929",260992302002,260992302002,22,1466
"930",260992270001,260992270001,79,2217
"931",260992273002,260992273002,28,3023
"932",260992320001,260992320001,7,410
"933",260992320002,260992320002,7,1960
"934",260992404001,260992404001,22,2173
"935",260992244002,260992244002,28,1466
"936",260992246003,260992246003,28,2379
"937",260992414002,260992414002,7,1826
"938",260992240002,260992240002,79,4329
"939",260992407002,260992407002,110,655
"940",260992160002,260992160002,28,2403
"941",260873340002,260873340002,77,1682
"942",260873340001,260873340001,19,944
"943",260873375001,260873375001,69,2045
"944",260873385003,260873385003,69,1382
"945",261476572004,261476572004,69,1107
"946",261519711002,261519711002,19,1487
"947",261519711001,261519711001,5,1274
"948",261519710001,261519710001,5,778
"949",260639507004,260639507004,5,1268
"950",261570001002,261570001002,5,716
"951",261570001004,261570001004,5,1718
"952",260639510002,260639510002,5,759
"953",260639503002,260639503002,5,871
"954",260019701002,260019701002,87,1253
"955",260992512003,260992512003,103,1093
"956",260992516002,260992516002,103,705
"957",260992520001,260992520001,103,893
"958",261635509002,261635509002,82,930
"959",260992516001,260992516001,82,1203
"960",261476480001,261476480001,25,648
"961",260992410002,260992410002,110,717
"962",260992451004,260992451004,110,1063
"963",260992454002,260992454002,110,684
"964",260992421002,260992421002,103,1143
"965",260992400001,260992400001,110,1951
"966",260992211003,260992211003,82,2814
"967",260992473002,260992473002,110,889
"968",260992221011,260992221011,82,3478
"969",260992100001,260992100001,69,2158
"970",260992170001,260992170001,25,1677
"971",260992170002,260992170002,25,1202
"972",261476470002,261476470002,82,2019
"973",261476450002,261476450002,25,768
"974",261476430004,261476430004,56,558
"975",261476373002,261476373002,56,713
"976",261476551001,261476551001,69,1694
"977",261476585002,261476585002,69,1645
"978",261476341003,261476341003,56,1065
"979",261476346002,261476346002,56,1527
"980",261519707002,261519707002,19,994
"981",261476350002,261476350002,56,1442
"982",261476371001,261476371001,56,2347
"983",261476372003,261476372003,56,1571
"984",261519900000,261519900000,61,0
"985",261519709001,261519709001,5,866
"986",261519706003,261519706003,61,761
"987",260639502002,260639502002,5,1369
"988",260539505002,260539505002,46,495
"989",260710001002,260710001002,46,1311
"990",260130002001,260130002001,38,1235
"991",260610010001,260610010001,38,1000
"992",260610007001,260610007001,46,1046
"993",260610009003,260610009003,46,1228
"994",260619900000,260619900000,46,0
"995",260610006004,260610006004,46,1171
"996",260610008001,260610008001,46,637
"997",260610003001,260610003001,46,313
"998",260610001002,260610001002,46,1072
"999",260439504003,260439504003,26,795
"1000",261099605002,261099605002,26,1708
"1001",261099602001,261099602001,26,1943
"1002",261030020002,261030020002,38,1083
"1003",261030016003,261030016003,38,586
"1004",261030015001,261030015001,46,871
"1005",261599900000,261599900000,16,0
"1006",260419708001,260419708001,26,1742
"1007",261030024001,261030024001,26,2331
"1008",260030002001,260030002001,26,1396
"1009",260030003001,260030003001,26,1043
"1010",260039900000,260039900000,38,0
"1011",261030029001,261030029001,38,2251
"1012",261030004003,261030004003,38,609
"1013",261030006003,261030006003,38,770
"1014",260210116001,260210116001,16,1352
"1015",260419702001,260419702001,26,948
"1016",261530002001,261530002001,52,1079
"1017",260210202005,260210202005,16,752
"1018",260210210003,260210210003,97,1130
"1019",260270015004,260270015004,4,1318
"1020",260210017002,260210017002,16,878
"1021",260210006002,260210006002,16,1199
"1022",260210018001,260210018001,4,1422
"1023",260210101003,260210101003,4,763
"1024",260210019002,260210019002,4,576
"1025",260210213004,260210213004,4,807
"1026",260210102006,260210102006,4,1160
"1027",260210105002,260210105002,4,1219
"1028",260210106001,260210106001,4,2400
"1029",260210103005,260210103005,4,941
"1030",260270019005,260270019005,97,258
"1031",261590115001,261590115001,101,926
"1032",261590113001,261590113001,101,814
"1033",261590105001,261590105001,4,757
"1034",261590103001,261590103001,4,983
"1035",261590105002,261590105002,4,1090
"1036",260050309012,260050309012,16,843
"1037",261590120001,261590120001,4,873
"1038",261590120002,261590120002,4,1170
"1039",261390221032,261390221032,60,876
"1040",260050308003,260050308003,16,596
"1041",261390221071,261390221071,60,1312
"1042",261390222032,261390222032,81,1002
"1043",260050322002,260050322002,60,1241
"1044",260050324023,260050324023,60,1275
"1045",261390251002,261390251002,60,1946
"1046",261390258001,261390258001,81,1461
"1047",261210009004,261210009004,24,770
"1048",261210009002,261210009002,24,792
"1049",261210025004,261210025004,66,1166
"1050",261210014024,261210014024,66,1158
"1051",261210006011,261210006011,66,956
"1052",261210005005,261210005005,24,356
"1053",261210003003,261210003003,66,697
"1054",261210026013,261210026013,66,1177
"1055",261390211002,261390211002,66,966
"1056",261390211003,261390211003,66,1056
"1057",261210020003,261210020003,66,1403
"1058",261390212012,261390212012,66,1612
"1059",261390220023,261390220023,60,1025
"1060",261390213043,261390213043,60,1354
"1061",261390220013,261390220013,60,1589
"1062",261390213032,261390213032,60,947
"1063",261270109002,261270109002,49,1335
"1064",261210017002,261210017002,24,1296
"1065",261210017003,261210017003,24,1817
"1066",261210042004,261210042004,24,499
"1067",261210042002,261210042002,24,948
"1068",261210019024,261210019024,24,1799
"1069",261210034003,261210034003,60,1674
"1070",261210019011,261210019011,24,1818
"1071",261210033002,261210033002,24,2115
"1072",261270105003,261270105003,85,1163
"1073",261270105001,261270105001,49,1022
"1074",261059507002,261059507002,89,1524
"1075",261059504002,261059504002,52,820
"1076",261059505001,261059505001,52,1407
"1077",261059505003,261059505003,52,771
"1078",261010008001,261010008001,52,629
"1079",261010004002,261010004002,52,838
"1080",260899704001,260899704001,89,779
"1081",261590119001,261590119001,101,4098
"1082",261590110021,261590110021,101,1353
"1083",261490411024,261490411024,97,511
"1084",261590102005,261590102005,4,1554
"1085",260050307022,260050307022,44,2300
"1086",260050312004,260050312004,44,697
"1087",260050311003,260050311003,105,1152
"1088",261590101006,261590101006,59,1369
"1089",260050318001,260050318001,105,1176
"1090",260050319003,260050319003,105,1891
"1091",260770029051,260770029051,72,3290
"1092",260770029032,260770029032,72,2141
"1093",261390257006,261390257006,60,969
"1094",261390257005,261390257005,60,598
"1095",261390222034,261390222034,81,1390
"1096",261390251005,261390251005,81,1172
"1097",260050303001,260050303001,74,1568
"1098",261390219023,261390219023,74,1647
"1099",261390218021,261390218021,13,3543
"1100",260050304013,260050304013,44,1566
"1101",260050304023,260050304023,44,1118
"1102",261390204002,261390204002,81,844
"1103",261210029002,261210029002,92,1220
"1104",261390243002,261390243002,81,3816
"1105",261390201004,261390201004,81,1014
"1106",260810117011,260810117011,8,1890
"1107",260810117012,260810117012,8,1295
"1108",260810116005,260810116005,81,1761
"1109",260810117013,260810117013,81,2145
"1110",260810116003,260810116003,92,1198
"1111",260810138011,260810138011,13,523
"1112",260810016005,260810016005,81,1105
"1113",260810114032,260810114032,92,1352
"1114",260810016002,260810016002,93,712
"1115",260810027002,260810027002,8,1220
"1116",260810114053,260810114053,92,1035
"1117",260810114064,260810114064,92,1418
"1118",260810135003,260810135003,76,1134
"1119",260810019001,260810019001,93,720
"1120",260810104013,260810104013,49,2352
"1121",260810038002,260810038002,76,1485
"1122",260810041002,260810041002,76,2756
"1123",260810111012,260810111012,92,1726
"1124",260810002002,260810002002,93,1589
"1125",260810005001,260810005001,93,732
"1126",260810037002,260810037002,8,2078
"1127",260810022001,260810022001,63,838
"1128",260810103021,260810103021,92,3970
"1129",261210032004,261210032004,24,875
"1130",261239705002,261239705002,49,1222
"1131",261239705001,261239705001,85,1291
"1132",261239706002,261239706002,85,1284
"1133",261210030001,261210030001,24,1332
"1134",261239709002,261239709002,49,1079
"1135",261239707001,261239707001,85,1446
